gender,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,27.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,26.0,50.0,10.0,10.0,30.0,0.0,0.0,50.0,10.0,0.0,20.0,0.0,20.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,30.0,40.0,12.0,18.0,12.0,6.0,12.0,60.0,5.0,5.0,20.0,5.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,28.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,20.0,15.0,15.0,15.0,5.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,26.0,15.0,30.0,25.0,20.0,0.0,10.0,25.0,20.0,20.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,22.0,25.0,15.0,25.0,25.0,5.0,5.0,30.0,20.0,15.0,20.0,0.0,15.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,23.0,55.0,2.0,1.0,40.0,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,25.0,50.0,5.0,5.0,5.0,5.0,30.0,50.0,5.0,5.0,5.0,5.0,30.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,30.0,20.0,40.0,5.0,20.0,5.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,29.0,35.0,30.0,25.0,5.0,0.0,5.0,30.0,5.0,10.0,30.0,10.0,15.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
1,27.0,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,27.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,24.0,10.0,25.0,20.0,16.0,20.0,9.0,20.0,16.0,13.0,19.0,13.0,19.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,29.0,25.0,20.0,15.0,10.0,15.0,15.0,20.0,10.0,20.0,10.0,30.0,10.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,55.0,25.0,0.0,25.0,25.0,0.0,25.0,20.0,20.0,10.0,15.0,20.0,15.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,29.0,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
0,26.0,30.0,10.0,10.0,30.0,10.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,33.0,20.0,10.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,20.0,15.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,27.0,40.0,20.0,20.0,10.0,10.0,0.0,50.0,20.0,10.0,10.0,10.0,0.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,33.0,30.0,30.0,10.0,10.0,0.0,20.0,10.0,30.0,20.0,10.0,10.0,20.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,23.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,33.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
1,23.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,20.0,15.0,5.0,0.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,20.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,40.0,10.0,10.0,20.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,29.0,10.0,20.0,25.0,25.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0
0,30.0,15.0,15.0,25.0,10.0,15.0,20.0,25.0,10.0,15.0,15.0,15.0,20.0
